Geneid	gene_id	gene_name	gene_biotype
gene:FGSG_07620	gene:FGSG_07620	gene:FGSG_07620	NA
gene:FGSG_07621	gene:FGSG_07621	gene:FGSG_07621	NA
gene:FGSG_07622	gene:FGSG_07622	gene:FGSG_07622	NA
gene:FGSG_07623	gene:FGSG_07623	gene:FGSG_07623	NA
gene:FGSG_07624	gene:FGSG_07624	gene:FGSG_07624	NA
gene:FGSG_07625	gene:FGSG_07625	gene:FGSG_07625	NA
gene:FGSG_07626	gene:FGSG_07626	gene:FGSG_07626	NA
gene:FGSG_13174	gene:FGSG_13174	gene:FGSG_13174	NA
gene:FGSG_07627	gene:FGSG_07627	gene:FGSG_07627	NA
gene:FGSG_07628	gene:FGSG_07628	gene:FGSG_07628	NA
gene:FGSG_07629	gene:FGSG_07629	gene:FGSG_07629	NA
gene:FGSG_07630	gene:FGSG_07630	gene:FGSG_07630	NA
gene:FGSG_07631	gene:FGSG_07631	gene:FGSG_07631	NA
gene:FGSG_07632	gene:FGSG_07632	gene:FGSG_07632	NA
gene:FGSG_07633	gene:FGSG_07633	gene:FGSG_07633	NA
gene:FGSG_07634	gene:FGSG_07634	gene:FGSG_07634	NA
gene:FGSG_07635	gene:FGSG_07635	gene:FGSG_07635	NA
gene:FGSG_07636	gene:FGSG_07636	gene:FGSG_07636	NA
gene:FGSG_07637	gene:FGSG_07637	gene:FGSG_07637	NA
gene:FGSG_07638	gene:FGSG_07638	gene:FGSG_07638	NA
gene:FGSG_07639	gene:FGSG_07639	gene:FGSG_07639	NA
gene:FGSG_07640	gene:FGSG_07640	gene:FGSG_07640	NA
gene:FGSG_07641	gene:FGSG_07641	gene:FGSG_07641	NA
gene:FGSG_07642	gene:FGSG_07642	gene:FGSG_07642	NA
gene:FGSG_07643	gene:FGSG_07643	gene:FGSG_07643	NA
gene:FGSG_07644	gene:FGSG_07644	gene:FGSG_07644	NA
gene:FGSG_07645	gene:FGSG_07645	gene:FGSG_07645	NA
gene:FGSG_07646	gene:FGSG_07646	gene:FGSG_07646	NA
gene:FGSG_07647	gene:FGSG_07647	gene:FGSG_07647	NA
gene:FGSG_07648	gene:FGSG_07648	gene:FGSG_07648	NA
gene:FGSG_07649	gene:FGSG_07649	gene:FGSG_07649	NA
gene:FGSG_07650	gene:FGSG_07650	gene:FGSG_07650	NA
gene:FGSG_07651	gene:FGSG_07651	gene:FGSG_07651	NA
gene:FGSG_13175	gene:FGSG_13175	gene:FGSG_13175	NA
gene:FGSG_07652	gene:FGSG_07652	gene:FGSG_07652	NA
gene:FGSG_07653	gene:FGSG_07653	gene:FGSG_07653	NA
gene:FGSG_13176	gene:FGSG_13176	gene:FGSG_13176	NA
gene:FGSG_13177	gene:FGSG_13177	gene:FGSG_13177	NA
gene:FGSG_13178	gene:FGSG_13178	gene:FGSG_13178	NA
gene:FGSG_07655	gene:FGSG_07655	gene:FGSG_07655	NA
gene:FGSG_07656	gene:FGSG_07656	gene:FGSG_07656	NA
gene:FGSG_07657	gene:FGSG_07657	gene:FGSG_07657	NA
gene:FGSG_13179	gene:FGSG_13179	gene:FGSG_13179	NA
gene:FGSG_07658	gene:FGSG_07658	gene:FGSG_07658	NA
gene:FGSG_07659	gene:FGSG_07659	gene:FGSG_07659	NA
gene:FGSG_07660	gene:FGSG_07660	gene:FGSG_07660	NA
gene:FGSG_07661	gene:FGSG_07661	gene:FGSG_07661	NA
gene:FGSG_07662	gene:FGSG_07662	gene:FGSG_07662	NA
gene:FGSG_07663	gene:FGSG_07663	gene:FGSG_07663	NA
gene:FGSG_07664	gene:FGSG_07664	gene:FGSG_07664	NA
gene:FGSG_07665	gene:FGSG_07665	gene:FGSG_07665	NA
gene:FGSG_07666	gene:FGSG_07666	gene:FGSG_07666	NA
gene:FGSG_13180	gene:FGSG_13180	gene:FGSG_13180	NA
gene:FGSG_07667	gene:FGSG_07667	gene:FGSG_07667	NA
gene:FGSG_07668	gene:FGSG_07668	gene:FGSG_07668	NA
gene:FGSG_07669	gene:FGSG_07669	gene:FGSG_07669	NA
gene:FGSG_07670	gene:FGSG_07670	gene:FGSG_07670	NA
gene:FGSG_07671	gene:FGSG_07671	gene:FGSG_07671	NA
gene:FGSG_07672	gene:FGSG_07672	gene:FGSG_07672	NA
gene:FGSG_07673	gene:FGSG_07673	gene:FGSG_07673	NA
gene:FGSG_07674	gene:FGSG_07674	gene:FGSG_07674	NA
gene:FGSG_13181	gene:FGSG_13181	gene:FGSG_13181	NA
gene:FGSG_13182	gene:FGSG_13182	gene:FGSG_13182	NA
gene:FGSG_13183	gene:FGSG_13183	gene:FGSG_13183	NA
gene:FGSG_07676	gene:FGSG_07676	gene:FGSG_07676	NA
gene:FGSG_13184	gene:FGSG_13184	gene:FGSG_13184	NA
gene:FGSG_13185	gene:FGSG_13185	gene:FGSG_13185	NA
gene:FGSG_07678	gene:FGSG_07678	gene:FGSG_07678	NA
gene:FGSG_07679	gene:FGSG_07679	gene:FGSG_07679	NA
gene:FGSG_20678	gene:FGSG_20678	gene:FGSG_20678	NA
gene:FGSG_07680	gene:FGSG_07680	gene:FGSG_07680	NA
gene:FGSG_13186	gene:FGSG_13186	gene:FGSG_13186	NA
gene:FGSG_13187	gene:FGSG_13187	gene:FGSG_13187	NA
gene:FGSG_07682	gene:FGSG_07682	gene:FGSG_07682	NA
gene:FGSG_07683	gene:FGSG_07683	gene:FGSG_07683	NA
gene:FGSG_07684	gene:FGSG_07684	gene:FGSG_07684	NA
gene:FGSG_07685	gene:FGSG_07685	gene:FGSG_07685	NA
gene:FGSG_20679	gene:FGSG_20679	gene:FGSG_20679	NA
gene:FGSG_07686	gene:FGSG_07686	gene:FGSG_07686	NA
gene:FGSG_07687	gene:FGSG_07687	gene:FGSG_07687	NA
gene:FGSG_07688	gene:FGSG_07688	gene:FGSG_07688	NA
gene:FGSG_07689	gene:FGSG_07689	gene:FGSG_07689	NA
gene:FGSG_07690	gene:FGSG_07690	gene:FGSG_07690	NA
gene:FGSG_07691	gene:FGSG_07691	gene:FGSG_07691	NA
gene:FGSG_07692	gene:FGSG_07692	gene:FGSG_07692	NA
gene:FGSG_07693	gene:FGSG_07693	gene:FGSG_07693	NA
gene:FGSG_13188	gene:FGSG_13188	gene:FGSG_13188	NA
gene:FGSG_13189	gene:FGSG_13189	gene:FGSG_13189	NA
gene:FGSG_07695	gene:FGSG_07695	gene:FGSG_07695	NA
gene:FGSG_07696	gene:FGSG_07696	gene:FGSG_07696	NA
gene:FGSG_13190	gene:FGSG_13190	gene:FGSG_13190	NA
gene:FGSG_13191	gene:FGSG_13191	gene:FGSG_13191	NA
gene:FGSG_07698	gene:FGSG_07698	gene:FGSG_07698	NA
gene:FGSG_07699	gene:FGSG_07699	gene:FGSG_07699	NA
gene:FGSG_20680	gene:FGSG_20680	gene:FGSG_20680	NA
gene:FGSG_13192	gene:FGSG_13192	gene:FGSG_13192	NA
gene:FGSG_07700	gene:FGSG_07700	gene:FGSG_07700	NA
gene:FGSG_07701	gene:FGSG_07701	gene:FGSG_07701	NA
gene:FGSG_07702	gene:FGSG_07702	gene:FGSG_07702	NA
gene:FGSG_13193	gene:FGSG_13193	gene:FGSG_13193	NA
gene:FGSG_13194	gene:FGSG_13194	gene:FGSG_13194	NA
gene:FGSG_07704	gene:FGSG_07704	gene:FGSG_07704	NA
gene:FGSG_07705	gene:FGSG_07705	gene:FGSG_07705	NA
gene:FGSG_13195	gene:FGSG_13195	gene:FGSG_13195	NA
gene:FGSG_13196	gene:FGSG_13196	gene:FGSG_13196	NA
gene:FGSG_07707	gene:FGSG_07707	gene:FGSG_07707	NA
gene:FGSG_07708	gene:FGSG_07708	gene:FGSG_07708	NA
gene:FGSG_07709	gene:FGSG_07709	gene:FGSG_07709	NA
gene:FGSG_07710	gene:FGSG_07710	gene:FGSG_07710	NA
gene:FGSG_20681	gene:FGSG_20681	gene:FGSG_20681	NA
gene:FGSG_20682	gene:FGSG_20682	gene:FGSG_20682	NA
gene:FGSG_07711	gene:FGSG_07711	gene:FGSG_07711	NA
gene:FGSG_13197	gene:FGSG_13197	gene:FGSG_13197	NA
gene:FGSG_13198	gene:FGSG_13198	gene:FGSG_13198	NA
gene:FGSG_07713	gene:FGSG_07713	gene:FGSG_07713	NA
gene:FGSG_07714	gene:FGSG_07714	gene:FGSG_07714	NA
gene:FGSG_07715	gene:FGSG_07715	gene:FGSG_07715	NA
gene:FGSG_07716	gene:FGSG_07716	gene:FGSG_07716	NA
gene:FGSG_07717	gene:FGSG_07717	gene:FGSG_07717	NA
gene:FGSG_13199	gene:FGSG_13199	gene:FGSG_13199	NA
gene:FGSG_07718	gene:FGSG_07718	gene:FGSG_07718	NA
gene:FGSG_07719	gene:FGSG_07719	gene:FGSG_07719	NA
gene:FGSG_07720	gene:FGSG_07720	gene:FGSG_07720	NA
gene:FGSG_07721	gene:FGSG_07721	gene:FGSG_07721	NA
gene:FGSG_07722	gene:FGSG_07722	gene:FGSG_07722	NA
gene:FGSG_07723	gene:FGSG_07723	gene:FGSG_07723	NA
gene:FGSG_07724	gene:FGSG_07724	gene:FGSG_07724	NA
gene:FGSG_07725	gene:FGSG_07725	gene:FGSG_07725	NA
gene:FGSG_13200	gene:FGSG_13200	gene:FGSG_13200	NA
gene:FGSG_07726	gene:FGSG_07726	gene:FGSG_07726	NA
gene:FGSG_13201	gene:FGSG_13201	gene:FGSG_13201	NA
gene:FGSG_13202	gene:FGSG_13202	gene:FGSG_13202	NA
gene:FGSG_07728	gene:FGSG_07728	gene:FGSG_07728	NA
gene:FGSG_13203	gene:FGSG_13203	gene:FGSG_13203	NA
gene:FGSG_07729	gene:FGSG_07729	gene:FGSG_07729	NA
gene:FGSG_07730	gene:FGSG_07730	gene:FGSG_07730	NA
gene:FGSG_13204	gene:FGSG_13204	gene:FGSG_13204	NA
gene:FGSG_07731	gene:FGSG_07731	gene:FGSG_07731	NA
gene:FGSG_13205	gene:FGSG_13205	gene:FGSG_13205	NA
gene:FGSG_13206	gene:FGSG_13206	gene:FGSG_13206	NA
gene:FGSG_13207	gene:FGSG_13207	gene:FGSG_13207	NA
gene:FGSG_13208	gene:FGSG_13208	gene:FGSG_13208	NA
gene:FGSG_07734	gene:FGSG_07734	gene:FGSG_07734	NA
gene:FGSG_07735	gene:FGSG_07735	gene:FGSG_07735	NA
gene:FGSG_07736	gene:FGSG_07736	gene:FGSG_07736	NA
gene:FGSG_07737	gene:FGSG_07737	gene:FGSG_07737	NA
gene:FGSG_07738	gene:FGSG_07738	gene:FGSG_07738	NA
gene:FGSG_07739	gene:FGSG_07739	gene:FGSG_07739	NA
gene:FGSG_13209	gene:FGSG_13209	gene:FGSG_13209	NA
gene:FGSG_13210	gene:FGSG_13210	gene:FGSG_13210	NA
gene:FGSG_13211	gene:FGSG_13211	gene:FGSG_13211	NA
gene:FGSG_07741	gene:FGSG_07741	gene:FGSG_07741	NA
gene:FGSG_07742	gene:FGSG_07742	gene:FGSG_07742	NA
gene:FGSG_07743	gene:FGSG_07743	gene:FGSG_07743	NA
gene:FGSG_07744	gene:FGSG_07744	gene:FGSG_07744	NA
gene:FGSG_07745	gene:FGSG_07745	gene:FGSG_07745	NA
gene:FGSG_07746	gene:FGSG_07746	gene:FGSG_07746	NA
gene:FGSG_07747	gene:FGSG_07747	gene:FGSG_07747	NA
gene:FGSG_07748	gene:FGSG_07748	gene:FGSG_07748	NA
gene:FGSG_13212	gene:FGSG_13212	gene:FGSG_13212	NA
gene:FGSG_13213	gene:FGSG_13213	gene:FGSG_13213	NA
gene:FGSG_07750	gene:FGSG_07750	gene:FGSG_07750	NA
gene:FGSG_07751	gene:FGSG_07751	gene:FGSG_07751	NA
gene:FGSG_07752	gene:FGSG_07752	gene:FGSG_07752	NA
gene:FGSG_13214	gene:FGSG_13214	gene:FGSG_13214	NA
gene:FGSG_07753	gene:FGSG_07753	gene:FGSG_07753	NA
gene:FGSG_07754	gene:FGSG_07754	gene:FGSG_07754	NA
gene:FGSG_07755	gene:FGSG_07755	gene:FGSG_07755	NA
gene:FGSG_13215	gene:FGSG_13215	gene:FGSG_13215	NA
gene:FGSG_07756	gene:FGSG_07756	gene:FGSG_07756	NA
gene:FGSG_07757	gene:FGSG_07757	gene:FGSG_07757	NA
gene:FGSG_07758	gene:FGSG_07758	gene:FGSG_07758	NA
gene:FGSG_07759	gene:FGSG_07759	gene:FGSG_07759	NA
gene:FGSG_07760	gene:FGSG_07760	gene:FGSG_07760	NA
gene:FGSG_20683	gene:FGSG_20683	gene:FGSG_20683	NA
gene:FGSG_07761	gene:FGSG_07761	gene:FGSG_07761	NA
gene:FGSG_07762	gene:FGSG_07762	gene:FGSG_07762	NA
gene:FGSG_07763	gene:FGSG_07763	gene:FGSG_07763	NA
gene:FGSG_13216	gene:FGSG_13216	gene:FGSG_13216	NA
gene:FGSG_07764	gene:FGSG_07764	gene:FGSG_07764	NA
gene:FGSG_07765	gene:FGSG_07765	gene:FGSG_07765	NA
gene:FGSG_07766	gene:FGSG_07766	gene:FGSG_07766	NA
gene:FGSG_07767	gene:FGSG_07767	gene:FGSG_07767	NA
gene:FGSG_07768	gene:FGSG_07768	gene:FGSG_07768	NA
gene:FGSG_07769	gene:FGSG_07769	gene:FGSG_07769	NA
gene:FGSG_07770	gene:FGSG_07770	gene:FGSG_07770	NA
gene:FGSG_07771	gene:FGSG_07771	gene:FGSG_07771	NA
gene:FGSG_07772	gene:FGSG_07772	gene:FGSG_07772	NA
gene:FGSG_13217	gene:FGSG_13217	gene:FGSG_13217	NA
gene:FGSG_07773	gene:FGSG_07773	gene:FGSG_07773	NA
gene:FGSG_20684	gene:FGSG_20684	gene:FGSG_20684	NA
gene:FGSG_20685	gene:FGSG_20685	gene:FGSG_20685	NA
gene:FGSG_13218	gene:FGSG_13218	gene:FGSG_13218	NA
gene:FGSG_07774	gene:FGSG_07774	gene:FGSG_07774	NA
gene:FGSG_07775	gene:FGSG_07775	gene:FGSG_07775	NA
gene:FGSG_07776	gene:FGSG_07776	gene:FGSG_07776	NA
gene:FGSG_07777	gene:FGSG_07777	gene:FGSG_07777	NA
gene:FGSG_07778	gene:FGSG_07778	gene:FGSG_07778	NA
gene:FGSG_13219	gene:FGSG_13219	gene:FGSG_13219	NA
gene:FGSG_13220	gene:FGSG_13220	gene:FGSG_13220	NA
gene:FGSG_07780	gene:FGSG_07780	gene:FGSG_07780	NA
gene:FGSG_07781	gene:FGSG_07781	gene:FGSG_07781	NA
gene:FGSG_07782	gene:FGSG_07782	gene:FGSG_07782	NA
gene:FGSG_07783	gene:FGSG_07783	gene:FGSG_07783	NA
gene:FGSG_07784	gene:FGSG_07784	gene:FGSG_07784	NA
gene:FGSG_07785	gene:FGSG_07785	gene:FGSG_07785	NA
gene:FGSG_07786	gene:FGSG_07786	gene:FGSG_07786	NA
gene:FGSG_07787	gene:FGSG_07787	gene:FGSG_07787	NA
gene:FGSG_07788	gene:FGSG_07788	gene:FGSG_07788	NA
gene:FGSG_07789	gene:FGSG_07789	gene:FGSG_07789	NA
gene:FGSG_07790	gene:FGSG_07790	gene:FGSG_07790	NA
gene:FGSG_07791	gene:FGSG_07791	gene:FGSG_07791	NA
gene:FGSG_07792	gene:FGSG_07792	gene:FGSG_07792	NA
gene:FGSG_07793	gene:FGSG_07793	gene:FGSG_07793	NA
gene:FGSG_13221	gene:FGSG_13221	gene:FGSG_13221	NA
gene:FGSG_07794	gene:FGSG_07794	gene:FGSG_07794	NA
gene:FGSG_07795	gene:FGSG_07795	gene:FGSG_07795	NA
gene:FGSG_07796	gene:FGSG_07796	gene:FGSG_07796	NA
gene:FGSG_07797	gene:FGSG_07797	gene:FGSG_07797	NA
gene:FGSG_07798	gene:FGSG_07798	gene:FGSG_07798	NA
gene:FGSG_13222	gene:FGSG_13222	gene:FGSG_13222	NA
gene:FGSG_13223	gene:FGSG_13223	gene:FGSG_13223	NA
gene:FGSG_07800	gene:FGSG_07800	gene:FGSG_07800	NA
gene:FGSG_07801	gene:FGSG_07801	gene:FGSG_07801	NA
gene:FGSG_07802	gene:FGSG_07802	gene:FGSG_07802	NA
gene:FGSG_07803	gene:FGSG_07803	gene:FGSG_07803	NA
gene:FGSG_07804	gene:FGSG_07804	gene:FGSG_07804	NA
gene:FGSG_07805	gene:FGSG_07805	gene:FGSG_07805	NA
gene:FGSG_13224	gene:FGSG_13224	gene:FGSG_13224	NA
gene:FGSG_13225	gene:FGSG_13225	gene:FGSG_13225	NA
gene:FGSG_07807	gene:FGSG_07807	gene:FGSG_07807	NA
gene:FGSG_07808	gene:FGSG_07808	gene:FGSG_07808	NA
gene:FGSG_13226	gene:FGSG_13226	gene:FGSG_13226	NA
gene:FGSG_07809	gene:FGSG_07809	gene:FGSG_07809	NA
gene:FGSG_07810	gene:FGSG_07810	gene:FGSG_07810	NA
gene:FGSG_13227	gene:FGSG_13227	gene:FGSG_13227	NA
gene:FGSG_13228	gene:FGSG_13228	gene:FGSG_13228	NA
gene:FGSG_13229	gene:FGSG_13229	gene:FGSG_13229	NA
gene:FGSG_13230	gene:FGSG_13230	gene:FGSG_13230	NA
gene:FGSG_07812	gene:FGSG_07812	gene:FGSG_07812	NA
gene:FGSG_07813	gene:FGSG_07813	gene:FGSG_07813	NA
gene:FGSG_07814	gene:FGSG_07814	gene:FGSG_07814	NA
gene:FGSG_07815	gene:FGSG_07815	gene:FGSG_07815	NA
gene:FGSG_20042	gene:FGSG_20042	gene:FGSG_20042	NA
gene:FGSG_07816	gene:FGSG_07816	gene:FGSG_07816	NA
gene:FGSG_07817	gene:FGSG_07817	gene:FGSG_07817	NA
gene:FGSG_07818	gene:FGSG_07818	gene:FGSG_07818	NA
gene:FGSG_07819	gene:FGSG_07819	gene:FGSG_07819	NA
gene:FGSG_07820	gene:FGSG_07820	gene:FGSG_07820	NA
gene:FGSG_07821	gene:FGSG_07821	gene:FGSG_07821	NA
gene:FGSG_07822	gene:FGSG_07822	gene:FGSG_07822	NA
gene:FGSG_07823	gene:FGSG_07823	gene:FGSG_07823	NA
gene:FGSG_07824	gene:FGSG_07824	gene:FGSG_07824	NA
gene:FGSG_07825	gene:FGSG_07825	gene:FGSG_07825	NA
gene:FGSG_07826	gene:FGSG_07826	gene:FGSG_07826	NA
gene:FGSG_07827	gene:FGSG_07827	gene:FGSG_07827	NA
gene:FGSG_07828	gene:FGSG_07828	gene:FGSG_07828	NA
gene:FGSG_07829	gene:FGSG_07829	gene:FGSG_07829	NA
gene:FGSG_07830	gene:FGSG_07830	gene:FGSG_07830	NA
gene:FGSG_07831	gene:FGSG_07831	gene:FGSG_07831	NA
gene:FGSG_07832	gene:FGSG_07832	gene:FGSG_07832	NA
gene:FGSG_07833	gene:FGSG_07833	gene:FGSG_07833	NA
gene:FGSG_07834	gene:FGSG_07834	gene:FGSG_07834	NA
gene:FGSG_07835	gene:FGSG_07835	gene:FGSG_07835	NA
gene:FGSG_07836	gene:FGSG_07836	gene:FGSG_07836	NA
gene:FGSG_20686	gene:FGSG_20686	gene:FGSG_20686	NA
gene:FGSG_07837	gene:FGSG_07837	gene:FGSG_07837	NA
gene:FGSG_07838	gene:FGSG_07838	gene:FGSG_07838	NA
gene:FGSG_07839	gene:FGSG_07839	gene:FGSG_07839	NA
gene:FGSG_07840	gene:FGSG_07840	gene:FGSG_07840	NA
gene:FGSG_07841	gene:FGSG_07841	gene:FGSG_07841	NA
gene:FGSG_07842	gene:FGSG_07842	gene:FGSG_07842	NA
gene:FGSG_07843	gene:FGSG_07843	gene:FGSG_07843	NA
gene:FGSG_07844	gene:FGSG_07844	gene:FGSG_07844	NA
gene:FGSG_07845	gene:FGSG_07845	gene:FGSG_07845	NA
gene:FGSG_20687	gene:FGSG_20687	gene:FGSG_20687	NA
gene:FGSG_07846	gene:FGSG_07846	gene:FGSG_07846	NA
gene:FGSG_20688	gene:FGSG_20688	gene:FGSG_20688	NA
gene:FGSG_07847	gene:FGSG_07847	gene:FGSG_07847	NA
gene:FGSG_07848	gene:FGSG_07848	gene:FGSG_07848	NA
gene:FGSG_07849	gene:FGSG_07849	gene:FGSG_07849	NA
gene:FGSG_13231	gene:FGSG_13231	gene:FGSG_13231	NA
gene:FGSG_13232	gene:FGSG_13232	gene:FGSG_13232	NA
gene:FGSG_13233	gene:FGSG_13233	gene:FGSG_13233	NA
gene:FGSG_13234	gene:FGSG_13234	gene:FGSG_13234	NA
gene:FGSG_07851	gene:FGSG_07851	gene:FGSG_07851	NA
gene:FGSG_07852	gene:FGSG_07852	gene:FGSG_07852	NA
gene:FGSG_07853	gene:FGSG_07853	gene:FGSG_07853	NA
gene:FGSG_07854	gene:FGSG_07854	gene:FGSG_07854	NA
gene:FGSG_07855	gene:FGSG_07855	gene:FGSG_07855	NA
gene:FGSG_07856	gene:FGSG_07856	gene:FGSG_07856	NA
gene:FGSG_07857	gene:FGSG_07857	gene:FGSG_07857	NA
gene:FGSG_07858	gene:FGSG_07858	gene:FGSG_07858	NA
gene:FGSG_07859	gene:FGSG_07859	gene:FGSG_07859	NA
gene:FGSG_07860	gene:FGSG_07860	gene:FGSG_07860	NA
gene:FGSG_07861	gene:FGSG_07861	gene:FGSG_07861	NA
gene:FGSG_07862	gene:FGSG_07862	gene:FGSG_07862	NA
gene:FGSG_07863	gene:FGSG_07863	gene:FGSG_07863	NA
gene:FGSG_13235	gene:FGSG_13235	gene:FGSG_13235	NA
gene:FGSG_13236	gene:FGSG_13236	gene:FGSG_13236	NA
gene:FGSG_07864	gene:FGSG_07864	gene:FGSG_07864	NA
gene:FGSG_07865	gene:FGSG_07865	gene:FGSG_07865	NA
gene:FGSG_07866	gene:FGSG_07866	gene:FGSG_07866	NA
gene:FGSG_07867	gene:FGSG_07867	gene:FGSG_07867	NA
gene:FGSG_07868	gene:FGSG_07868	gene:FGSG_07868	NA
gene:FGSG_07869	gene:FGSG_07869	gene:FGSG_07869	NA
gene:FGSG_07870	gene:FGSG_07870	gene:FGSG_07870	NA
gene:FGSG_13237	gene:FGSG_13237	gene:FGSG_13237	NA
gene:FGSG_07871	gene:FGSG_07871	gene:FGSG_07871	NA
gene:FGSG_07872	gene:FGSG_07872	gene:FGSG_07872	NA
gene:FGSG_07873	gene:FGSG_07873	gene:FGSG_07873	NA
gene:FGSG_07874	gene:FGSG_07874	gene:FGSG_07874	NA
gene:FGSG_07875	gene:FGSG_07875	gene:FGSG_07875	NA
gene:FGSG_07876	gene:FGSG_07876	gene:FGSG_07876	NA
gene:FGSG_07877	gene:FGSG_07877	gene:FGSG_07877	NA
gene:FGSG_13238	gene:FGSG_13238	gene:FGSG_13238	NA
gene:FGSG_13239	gene:FGSG_13239	gene:FGSG_13239	NA
gene:FGSG_07879	gene:FGSG_07879	gene:FGSG_07879	NA
gene:FGSG_07880	gene:FGSG_07880	gene:FGSG_07880	NA
gene:FGSG_20689	gene:FGSG_20689	gene:FGSG_20689	NA
gene:FGSG_20690	gene:FGSG_20690	gene:FGSG_20690	NA
gene:FGSG_07881	gene:FGSG_07881	gene:FGSG_07881	NA
gene:FGSG_07882	gene:FGSG_07882	gene:FGSG_07882	NA
gene:FGSG_07883	gene:FGSG_07883	gene:FGSG_07883	NA
gene:FGSG_07884	gene:FGSG_07884	gene:FGSG_07884	NA
gene:FGSG_07885	gene:FGSG_07885	gene:FGSG_07885	NA
gene:FGSG_07886	gene:FGSG_07886	gene:FGSG_07886	NA
gene:FGSG_07887	gene:FGSG_07887	gene:FGSG_07887	NA
gene:FGSG_07888	gene:FGSG_07888	gene:FGSG_07888	NA
gene:FGSG_07889	gene:FGSG_07889	gene:FGSG_07889	NA
gene:FGSG_07890	gene:FGSG_07890	gene:FGSG_07890	NA
gene:FGSG_07891	gene:FGSG_07891	gene:FGSG_07891	NA
gene:FGSG_07892	gene:FGSG_07892	gene:FGSG_07892	NA
gene:FGSG_07893	gene:FGSG_07893	gene:FGSG_07893	NA
gene:FGSG_07894	gene:FGSG_07894	gene:FGSG_07894	NA
gene:FGSG_07895	gene:FGSG_07895	gene:FGSG_07895	NA
gene:FGSG_07896	gene:FGSG_07896	gene:FGSG_07896	NA
gene:FGSG_07897	gene:FGSG_07897	gene:FGSG_07897	NA
gene:FGSG_07898	gene:FGSG_07898	gene:FGSG_07898	NA
gene:FGSG_07899	gene:FGSG_07899	gene:FGSG_07899	NA
gene:FGSG_13240	gene:FGSG_13240	gene:FGSG_13240	NA
gene:FGSG_13241	gene:FGSG_13241	gene:FGSG_13241	NA
gene:FGSG_07901	gene:FGSG_07901	gene:FGSG_07901	NA
gene:FGSG_13242	gene:FGSG_13242	gene:FGSG_13242	NA
gene:FGSG_13243	gene:FGSG_13243	gene:FGSG_13243	NA
gene:FGSG_07903	gene:FGSG_07903	gene:FGSG_07903	NA
gene:FGSG_07904	gene:FGSG_07904	gene:FGSG_07904	NA
gene:FGSG_13244	gene:FGSG_13244	gene:FGSG_13244	NA
gene:FGSG_07905	gene:FGSG_07905	gene:FGSG_07905	NA
gene:FGSG_07906	gene:FGSG_07906	gene:FGSG_07906	NA
gene:FGSG_07907	gene:FGSG_07907	gene:FGSG_07907	NA
gene:FGSG_07908	gene:FGSG_07908	gene:FGSG_07908	NA
gene:FGSG_07909	gene:FGSG_07909	gene:FGSG_07909	NA
gene:FGSG_07910	gene:FGSG_07910	gene:FGSG_07910	NA
gene:FGSG_07911	gene:FGSG_07911	gene:FGSG_07911	NA
gene:FGSG_13245	gene:FGSG_13245	gene:FGSG_13245	NA
gene:FGSG_13246	gene:FGSG_13246	gene:FGSG_13246	NA
gene:FGSG_13247	gene:FGSG_13247	gene:FGSG_13247	NA
gene:FGSG_07913	gene:FGSG_07913	gene:FGSG_07913	NA
gene:FGSG_07914	gene:FGSG_07914	gene:FGSG_07914	NA
gene:FGSG_07915	gene:FGSG_07915	gene:FGSG_07915	NA
gene:FGSG_07916	gene:FGSG_07916	gene:FGSG_07916	NA
gene:FGSG_07917	gene:FGSG_07917	gene:FGSG_07917	NA
gene:FGSG_07918	gene:FGSG_07918	gene:FGSG_07918	NA
gene:FGSG_07919	gene:FGSG_07919	gene:FGSG_07919	NA
gene:FGSG_07920	gene:FGSG_07920	gene:FGSG_07920	NA
gene:FGSG_07921	gene:FGSG_07921	gene:FGSG_07921	NA
gene:FGSG_20043	gene:FGSG_20043	gene:FGSG_20043	NA
gene:FGSG_07922	gene:FGSG_07922	gene:FGSG_07922	NA
gene:FGSG_07923	gene:FGSG_07923	gene:FGSG_07923	NA
gene:FGSG_13248	gene:FGSG_13248	gene:FGSG_13248	NA
gene:FGSG_07924	gene:FGSG_07924	gene:FGSG_07924	NA
gene:FGSG_07925	gene:FGSG_07925	gene:FGSG_07925	NA
gene:FGSG_13249	gene:FGSG_13249	gene:FGSG_13249	NA
gene:FGSG_07926	gene:FGSG_07926	gene:FGSG_07926	NA
gene:FGSG_07927	gene:FGSG_07927	gene:FGSG_07927	NA
gene:FGSG_07928	gene:FGSG_07928	gene:FGSG_07928	NA
gene:FGSG_13250	gene:FGSG_13250	gene:FGSG_13250	NA
gene:FGSG_13251	gene:FGSG_13251	gene:FGSG_13251	NA
gene:FGSG_07929	gene:FGSG_07929	gene:FGSG_07929	NA
gene:FGSG_07930	gene:FGSG_07930	gene:FGSG_07930	NA
gene:FGSG_07931	gene:FGSG_07931	gene:FGSG_07931	NA
gene:FGSG_07932	gene:FGSG_07932	gene:FGSG_07932	NA
gene:FGSG_20691	gene:FGSG_20691	gene:FGSG_20691	NA
gene:FGSG_07933	gene:FGSG_07933	gene:FGSG_07933	NA
gene:FGSG_07934	gene:FGSG_07934	gene:FGSG_07934	NA
gene:FGSG_13252	gene:FGSG_13252	gene:FGSG_13252	NA
gene:FGSG_13253	gene:FGSG_13253	gene:FGSG_13253	NA
